"k","Score","Time (seconds)","Best Cluster (k)","run","var"
2,0.180103510034281,12.9300000000003," ",23,0.5
3,0.0193175283721173,12.915,"BEST",23,0.5
4,0.0900053266485868,13.0559999999996," ",23,0.5
5,0.103410723904773,12.2799999999997," ",23,0.5
2,0.0980907422209993,12.732," ",24,0.5
3,0.00399227731327918,12.7600000000002,"BEST",24,0.5
4,0.0763212183382547,12.9500000000007," ",24,0.5
5,0.139482578270913,11.7470000000012," ",24,0.5
2,0.207431363336887,12.996000000001," ",25,0.5
3,3.37234558557652e-05,13.875,"BEST",25,0.5
4,0.0726532759503541,13.375," ",25,0.5
5,0.129133852302576,11.9849999999988," ",25,0.5
2,0.067749907696998,12.7420000000002," ",1,0.8
3,0.00972270012521112,12.9899999999998,"BEST",1,0.8
4,0.076700070736562,13," ",1,0.8
5,0.120973188459438,13.2979999999989," ",1,0.8
2,0.161572834605595,12.8179999999993," ",2,0.8
3,0.0115479958882932,12.6779999999999,"BEST",2,0.8
4,0.101314929893991,12.4240000000009," ",2,0.8
5,0.1280778028902,12.2559999999994," ",2,0.8
2,0.000388293491887871,13.2029999999995,"BEST",3,0.8
3,0.00428812418335706,14.4110000000001," ",3,0.8
4,0.1004006990711,12.5799999999999," ",3,0.8
5,0.134876550403872,11.4470000000001," ",3,0.8
2,0.0775028562871744,12.7289999999994," ",4,0.8
3,0.000233639645373873,13.482,"BEST",4,0.8
4,0.0962678432386206,12.5869999999995," ",4,0.8
5,0.122809360480182,11.8510000000006," ",4,0.8
2,0.0659884288799753,13.4309999999987," ",5,0.8
3,9.17764494983356e-05,14.1710000000003,"BEST",5,0.8
4,0.112969915275209,12.3709999999992," ",5,0.8
5,0.115823283511978,11.6059999999998," ",5,0.8
2,0.0832322544971858,13.4480000000003," ",6,0.8
3,0.0180120863325951,13.1499999999996,"BEST",6,0.8
4,0.0827226597363501,12.137999999999," ",6,0.8
5,0.0922624426286147,12.4950000000008," ",6,0.8
2,0.19629723783096,13.7720000000008," ",7,0.8
3,0.0267081249107617,12.8590000000004,"BEST",7,0.8
4,0.126390226682999,13.1290000000008," ",7,0.8
5,0.0738829297587539,12.280999999999," ",7,0.8
2,0.146560146632581,13.9069999999992," ",8,0.8
3,0.00693440092819034,13.1810000000005,"BEST",8,0.8
4,0.114177968854136,11.9470000000001," ",8,0.8
5,0.0820188526823579,11.6530000000002," ",8,0.8
2,0.045184687941769,12.4040000000005," ",9,0.8
3,0.0056098774562311,12.4300000000003,"BEST",9,0.8
4,0.10231091720593,11.866," ",9,0.8
5,0.12796220386707,11.259," ",9,0.8
2,0.0192588246897942,16.6080000000002," ",10,0.8
3,0.00833226465911946,15.7720000000008,"BEST",10,0.8
4,0.106630678397927,14.2200000000012," ",10,0.8
5,0.0964245678432325,12.3940000000002," ",10,0.8
2,0.110711499667008,13.4089999999997," ",11,0.8
3,0.0173182644348042,13.6149999999998,"BEST",11,0.8
4,0.110287134866922,12.7790000000005," ",11,0.8
5,0.127841661385967,12.6910000000007," ",11,0.8
2,0.188258522766267,13.4719999999998," ",12,0.8
3,0.0130967100454766,12.6800000000003,"BEST",12,0.8
4,0.0702977111362383,12.3329999999987," ",12,0.8
5,0.107435162196248,12.1939999999995," ",12,0.8
2,0.15083151929382,13.7289999999994," ",13,0.8
3,0.00991127887577524,17.8340000000007,"BEST",13,0.8
4,0.0940548807576958,15.273000000001," ",13,0.8
5,0.114868371663017,11.6059999999998," ",13,0.8
2,0.105204773966746,12.7350000000006," ",14,0.8
3,0.0035081594495994,13.9480000000003,"BEST",14,0.8
4,0.0899562971457603,13.607," ",14,0.8
5,0.131378656483263,12.4309999999987," ",14,0.8
2,0.236628584075986,12.969000000001," ",15,0.8
3,0.0168928886330607,19.9470000000001,"BEST",15,0.8
4,0.0981539757778263,16.871000000001," ",15,0.8
5,0.125480257160333,13.4089999999997," ",15,0.8
2,0.044083646344603,14.9760000000006," ",16,0.8
3,0.00383188243947262,14.996000000001,"BEST",16,0.8
4,0.095323787625936,13.7630000000008," ",16,0.8
5,0.12178636043596,11.4599999999991," ",16,0.8
2,0.0635973638644261,12.5529999999999," ",17,0.8
3,0.0125869019754979,12.4509999999991,"BEST",17,0.8
4,0.0949687380392733,11.9799999999996," ",17,0.8
5,0.126956854846058,12.0010000000002," ",17,0.8
2,0.212285466395631,13.125," ",18,0.8
3,0.00549079647206329,12.6129999999994,"BEST",18,0.8
4,0.101205184493992,12.530999999999," ",18,0.8
5,0.118733293087197,11.9130000000005," ",18,0.8
2,0.0850954627584898,12.8729999999996," ",19,0.8
3,0.00757917764948334,14.0059999999994,"BEST",19,0.8
4,0.10670350686318,13.9030000000002," ",19,0.8
5,0.132264012201247,13.780999999999," ",19,0.8
2,0.14943508235188,15.6119999999992," ",20,0.8
3,0.00766311896439603,15.4509999999991,"BEST",20,0.8
4,0.123685041202691,13.8559999999998," ",20,0.8
5,0.0957398977444771,13.0780000000013," ",20,0.8
2,0.158556350741901,13.3700000000008," ",21,0.8
3,0.0110929749004303,13.2289999999994,"BEST",21,0.8
4,0.107977702382004,14.1509999999998," ",21,0.8
5,0.126777843429554,13.7939999999999," ",21,0.8
2,0.0880165302131508,14.9850000000006," ",22,0.8
3,0.0165174866841279,17.607,"BEST",22,0.8
4,0.0795565241432206,14.3179999999993," ",22,0.8
5,0.112422664408029,12.3799999999992," ",22,0.8
2,0.0136433093803757,13.4130000000005,"BEST",23,0.8
3,0.022685597848346,15.6299999999992," ",23,0.8
4,0.0887606269413484,12.9979999999996," ",23,0.8
5,0.101132569777344,11.5079999999998," ",23,0.8
2,0.0568906928457826,13.4599999999991," ",24,0.8
3,0.00667849459247189,12.6190000000006,"BEST",24,0.8
4,0.0914067328320952,12.143," ",24,0.8
5,0.127054303624471,11.2380000000012," ",24,0.8
2,0.0268160901015445,12.6329999999998," ",25,0.8
3,0.00400167726142328,12.9400000000005,"BEST",25,0.8
4,0.108267610698396,12.7669999999998," ",25,0.8
5,0.117168107840337,11.6900000000005," ",25,0.8
2,0.0350468385661992,13.5470000000005," ",1,1
3,0.0211252803341805,13.7070000000003,"BEST",1,1
4,0.0811224067465007,13.1440000000002," ",1,1
5,0.113260331762044,11.9200000000001," ",1,1
2,0.0978643247032012,12.9829999999984," ",2,1
3,0.00279348152650545,13.8739999999998,"BEST",2,1
4,0.10703745653237,14.8109999999997," ",2,1
5,0.130218246500548,12.0670000000009," ",2,1
2,0.0152891499015137,13.3269999999993," ",3,1
3,0.00017912550133516,14.3899999999994,"BEST",3,1
4,0.125958191699046,13.0550000000003," ",3,1
5,0.138978059175348,12.018," ",3,1
2,0.0658725388428453,14.3539999999994," ",4,1
3,0.0123903255689074,12.5559999999987,"BEST",4,1
4,0.112283167426136,12.2210000000014," ",4,1
5,0.128073254128557,12.0860000000011," ",4,1
2,0.0303638790084113,13.7930000000015," ",5,1
3,0.00965479059625182,13.5170000000016,"BEST",5,1
4,0.128335419979847,12.3320000000003," ",5,1
5,0.125345388911657,11.6090000000004," ",5,1
2,0.0688604264719709,12.9930000000004," ",6,1
3,0.0111251082224129,13.7010000000009,"BEST",6,1
4,0.0951898092972678,11.7739999999994," ",6,1
5,0.0946316515821544,11.4429999999993," ",6,1
2,0.137134507441115,13.2489999999998," ",7,1
3,0.00979379967847897,13.6440000000002,"BEST",7,1
4,0.137153955656955,12.2130000000016," ",7,1
5,0.100616189937958,11.3309999999983," ",7,1
2,0.0726855636995218,12.7880000000005," ",8,1
3,0.00599049522861994,13.1990000000005,"BEST",8,1
4,0.129029285564946,11.9569999999985," ",8,1
5,0.0807298267599448,11.7090000000007," ",8,1
2,0.0242904010258183,13.5159999999996," ",9,1
3,0.0130297151913585,12.5599999999995,"BEST",9,1
4,0.111640413708371,12.1880000000001," ",9,1
5,0.13358336772517,22.2160000000003," ",9,1
2,0.00903966850215768,16.4939999999988,"BEST",10,1
3,0.0111641532843754,13.3629999999994," ",10,1
4,0.11479647037079,12.6080000000002," ",10,1
5,0.106635376959407,12.7170000000006," ",10,1
2,0.0497176052416625,13.2379999999994," ",11,1
3,0.0386372290056869,13.4099999999999,"BEST",11,1
4,0.107965640640306,12.5049999999992," ",11,1
5,0.123717681863322,12.2890000000007," ",11,1
2,0.169684618417633,13.1659999999993," ",12,1
3,0.0400001843695889,15.5669999999991,"BEST",12,1
4,0.127072453439242,24.0220000000008," ",12,1
5,0.126059316060062,16.2120000000014," ",12,1
2,0.136232735860974,12.9650000000001," ",13,1
3,0.0157088920208569,12.9670000000006,"BEST",13,1
